state_code,county,pres_total_votes_2024,pres_total_votes_dem_2024,pres_total_votes_rep_2024,pres_total_votes_other_2024,pres_total_votes_dem_pct_2024,pres_total_votes_rep_pct_2024,pres_total_votes_other_pct_2024,pres_pct_reported_2024,senate_total_votes_2024,senate_total_votes_dem_2024,senate_total_votes_rep_2024,senate_total_votes_other_2024,senate_total_votes_dem_pct_2024,senate_total_votes_rep_pct_2024,senate_total_votes_other_pct_2024,senate_pct_reported_2024,house_total_votes_2024,house_total_votes_dem_2024,house_total_votes_rep_2024,house_total_votes_other_2024,house_total_votes_dem_pct_2024,house_total_votes_rep_pct_2024,house_total_votes_other_pct_2024,house_pct_reported_2024,gov_total_votes_2024,gov_total_votes_dem_2024,gov_total_votes_rep_2024,gov_total_votes_other_2024,gov_total_votes_dem_pct_2024,gov_total_votes_rep_pct_2024,gov_total_votes_other_pct_2024,gov_pct_reported_2024,pres_total_votes_2020,pres_total_votes_dem_2020,pres_total_votes_rep_2020,pres_total_votes_other_2020,pres_total_votes_dem_pct_2020,pres_total_votes_rep_pct_2020,pres_total_votes_other_pct_2020,pres_pct_reported_2020,senate_total_votes_2020,senate_total_votes_dem_2020,senate_total_votes_rep_2020,senate_total_votes_other_2020,senate_total_votes_dem_pct_2020,senate_total_votes_rep_pct_2020,senate_total_votes_other_pct_2020,senate_pct_reported_2020,house_total_votes_2020,house_total_votes_dem_2020,house_total_votes_rep_2020,house_total_votes_other_2020,house_total_votes_dem_pct_2020,house_total_votes_rep_pct_2020,house_total_votes_other_pct_2020,house_pct_reported_2020,gov_total_votes_2020,gov_total_votes_dem_2020,gov_total_votes_rep_2020,gov_total_votes_other_2020,gov_total_votes_dem_pct_2020,gov_total_votes_rep_pct_2020,gov_total_votes_other_pct_2020,gov_pct_reported_2020
NM,Eddy,23441,5032,18141,268,21.466660978627193,77.39004308689901,1.1432959344737852,99.0,22754,5979,16775,0,26.276698602443528,73.72330139755647,0.0,97.0,22854,5932,16922,0,25.956068959481925,74.04393104051807,0.0,99.0,,,,,,,,,22878,5424,17454,0,23.708366115919226,76.29163388408078,0.0,100.0,22380,5301,17079,0,23.68632707774799,76.31367292225201,0.0,98.0,22656,6011,16645,0,26.53160310734463,73.46839689265536,0.0,100.0,,,,,,,,
NM,Grant,14185,7301,6580,304,51.469862530842434,46.38702855128657,2.1431089178709906,99.0,13933,7800,6133,0,55.98220053111318,44.017799468886814,0.0,99.0,13971,7771,6200,0,55.622360604108515,44.377639395891485,0.0,90.0,,,,,,,,,14143,7590,6553,0,53.66612458460015,46.333875415399845,0.0,100.0,13987,7377,6610,0,52.74183170086509,47.25816829913491,0.0,99.0,14179,7897,6282,0,55.6950419634671,44.3049580365329,0.0,100.0,,,,,,,,
NM,Guadalupe,1928,959,945,24,49.74066390041494,49.01452282157676,1.2448132780082988,99.0,1878,1143,735,0,60.862619808306704,39.13738019169329,0.0,97.0,1789,1027,762,0,57.40637227501397,42.59362772498603,0.0,86.0,,,,,,,,,2151,1234,917,0,57.368665736866575,42.631334263133425,0.0,100.0,2138,1240,898,0,57.998129092609915,42.001870907390085,0.0,99.0,2124,1352,772,0,63.653483992467045,36.346516007532955,0.0,100.0,,,,,,,,
NM,Harding,425,128,297,0,30.117647058823525,69.88235294117648,0.0,87.0,420,138,282,0,32.857142857142854,67.14285714285714,0.0,86.0,410,156,254,0,38.048780487804876,61.951219512195124,0.0,80.0,,,,,,,,,498,179,319,0,35.9437751004016,64.05622489959839,0.0,100.0,498,157,341,0,31.52610441767068,68.47389558232932,0.0,100.0,482,188,294,0,39.004149377593365,60.99585062240664,0.0,100.0,,,,,,,,
NM,Hidalgo,1861,705,1140,16,37.882858678130034,61.25738850080602,0.8597528210639441,95.0,1765,785,980,0,44.47592067988669,55.524079320113316,0.0,90.0,1808,777,1031,0,42.97566371681416,57.02433628318584,0.0,85.0,,,,,,,,,1943,823,1120,0,42.357179619145654,57.64282038085435,0.0,100.0,1872,793,1079,0,42.36111111111111,57.638888888888886,0.0,97.0,1899,881,1018,0,46.392838335966296,53.6071616640337,0.0,100.0,,,,,,,,
NM,Lea,21157,3929,16998,230,18.57068582502245,80.34220352601976,1.0871106489577917,95.0,20415,4563,15852,0,22.351212343864805,77.6487876561352,0.0,95.0,20294,4610,15684,0,22.71607371636937,77.28392628363063,0.0,95.0,,,,,,,,,20592,4061,16531,0,19.721250971250974,80.27874902874903,0.0,100.0,19968,4018,15950,0,20.12219551282051,79.87780448717949,0.0,98.0,20332,4560,15772,0,22.427700177060792,77.5722998229392,0.0,100.0,,,,,,,,
NM,Lincoln,10144,3033,6942,169,29.899447949526813,68.4345425867508,1.6660094637223974,95.0,9976,3270,6706,0,32.77866880513231,67.22133119486769,0.0,95.0,9886,3071,6815,0,31.064131094477037,68.93586890552295,0.0,95.0,,,,,,,,,10136,3194,6942,0,31.511444356748225,68.48855564325179,0.0,100.0,10017,2915,7102,0,29.100529100529098,70.8994708994709,0.0,99.0,10131,3323,6808,0,32.80031586220512,67.19968413779489,0.0,100.0,,,,,,,,
NM,Los Alamos,12134,7724,4044,366,63.65584308554475,33.32783912971814,3.0163177847371023,95.0,12121,7759,4362,0,64.01287022522895,35.98712977477106,0.0,95.0,11941,7662,4279,0,64.16548027803367,35.83451972196634,0.0,94.0,,,,,,,,,11832,7554,4278,0,63.84381338742393,36.156186612576064,0.0,100.0,11884,7018,4866,0,59.054190508246386,40.94580949175362,0.0,100.0,12090,7062,5028,0,58.411910669975185,41.588089330024815,0.0,100.0,,,,,,,,
NM,Luna,8027,3176,4698,153,39.56646318674474,58.527469789460575,1.9060670237946928,99.0,7752,3547,4205,0,45.75593395252838,54.24406604747162,0.0,97.0,7824,3653,4171,0,46.68967280163599,53.31032719836401,0.0,95.0,,,,,,,,,7971,3563,4408,0,44.699535817337846,55.30046418266215,0.0,100.0,7744,3425,4319,0,44.22778925619835,55.77221074380165,0.0,98.0,7899,3854,4045,0,48.79098620078491,51.209013799215086,0.0,100.0,,,,,,,,
NM,McKinley,25749,15711,9364,674,61.01596178492369,36.36646083343042,2.6175773816458894,95.0,25258,17063,8195,0,67.55483411196452,32.445165888035476,0.0,95.0,24973,16547,8426,0,66.25956032515117,33.74043967484884,0.0,95.0,,,,,,,,,25830,18029,7801,0,69.79868370112273,30.201316298877273,0.0,100.0,25458,17129,8329,0,67.28336868567837,32.716631314321624,0.0,99.0,25379,17217,8162,0,67.8395523858308,32.16044761416919,0.0,100.0,,,,,,,,
NM,Mora,2468,1432,1007,29,58.0226904376013,40.802269043760134,1.1750405186385737,99.0,2387,1525,862,0,63.88772517804776,36.11227482195224,0.0,97.0,2385,1734,651,0,72.70440251572326,27.29559748427673,0.0,78.0,,,,,,,,,2648,1745,903,0,65.8987915407855,34.1012084592145,0.0,100.0,2631,1674,957,0,63.625997719498294,36.37400228050171,0.0,100.0,2591,1867,724,0,72.05712080277885,27.94287919722115,0.0,100.0,,,,,,,,
NM,Otero,24189,8582,15117,490,35.47893670676754,62.49534912563563,2.0257141675968415,95.0,23376,9229,14147,0,39.48066392881588,60.519336071184114,0.0,95.0,23611,9167,14444,0,38.82512388293592,61.17487611706408,0.0,95.0,,,,,,,,,23006,8485,14521,0,36.88168303920716,63.11831696079284,0.0,100.0,22614,7987,14627,0,35.31882904395508,64.68117095604494,0.0,99.0,22984,9014,13970,0,39.21858684302123,60.78141315697877,0.0,100.0,,,,,,,,
NM,Quay,3692,1055,2570,67,28.575297941495126,69.60996749729144,1.8147345612134345,99.0,3580,1174,2406,0,32.79329608938548,67.20670391061454,0.0,97.0,3519,1223,2296,0,34.75419153168514,65.24580846831486,0.0,93.0,,,,,,,,,3804,1170,2634,0,30.757097791798106,69.2429022082019,0.0,100.0,3757,1214,2543,0,32.313015704019165,67.68698429598084,0.0,99.0,3766,1212,2554,0,32.18268720127456,67.81731279872544,0.0,100.0,,,,,,,,
NM,Rio Arriba,15928,9373,6268,287,58.84605725765947,39.35208437970869,1.8018583626318432,95.0,15559,10035,5524,0,64.49643293270776,35.50356706729224,0.0,95.0,15300,10779,4521,0,70.45098039215686,29.549019607843135,0.0,95.0,,,,,,,,,16398,10990,5408,0,67.02036833760215,32.97963166239785,0.0,100.0,16304,10615,5689,0,65.1067222767419,34.893277723258095,0.0,100.0,16020,11380,4640,0,71.0362047440699,28.963795255930087,0.0,100.0,,,,,,,,
NM,Roosevelt,6584,1803,4670,111,27.38456865127582,70.92952612393681,1.6859052247873634,99.0,6471,1932,4539,0,29.856281872971717,70.14371812702828,0.0,98.0,6416,1995,4421,0,31.09413965087282,68.90586034912718,0.0,95.0,,,,,,,,,6436,1802,4634,0,27.998756991920448,72.00124300807956,0.0,100.0,6279,1774,4505,0,28.252906513776075,71.74709348622392,0.0,99.0,6451,1819,4632,0,28.197178731979538,71.80282126802047,0.0,100.0,,,,,,,,
NM,San Juan,52791,17464,34264,1063,33.08139645015249,64.90500274668031,2.0136008031672064,99.0,51495,19078,32417,0,37.048257112341005,62.951742887659,0.0,99.0,51192,17152,34040,0,33.5052351929989,66.49476480700109,0.0,99.0,,,,,,,,,50957,18083,32874,0,35.48678297387994,64.51321702612006,0.0,100.0,50395,17250,33145,0,34.22958626847902,65.77041373152099,0.0,99.0,50937,17730,33207,0,34.8077036339007,65.1922963660993,0.0,100.0,,,,,,,,
NM,San Miguel,11066,6987,3886,193,63.1393457437195,35.11657328754744,1.7440809687330563,99.0,10875,7448,3427,0,68.48735632183907,31.512643678160916,0.0,98.0,10813,8016,2797,0,74.13298806991584,25.86701193008416,0.0,91.0,,,,,,,,,11309,7888,3421,0,69.74975683084268,30.250243169157308,0.0,100.0,11362,7817,3545,0,68.79950712902658,31.200492870973417,0.0,100.0,11339,8455,2884,0,74.56565834729693,25.434341652703058,0.0,100.0,,,,,,,,
NM,Sandoval,78902,41038,36373,1491,52.01135585916706,46.098958201313025,1.8896859395199108,95.0,78021,42286,35735,0,54.19822868202151,45.80177131797849,0.0,95.0,77192,41179,36013,0,53.34620167893046,46.65379832106954,0.0,95.0,,,,,,,,,74762,40588,34174,0,54.28961236992055,45.71038763007945,0.0,100.0,74448,37782,36666,0,50.7495164410058,49.2504835589942,0.0,100.0,75032,39576,35456,0,52.74549525535771,47.25450474464228,0.0,100.0,,,,,,,,
NM,Santa Fe,82117,60234,20347,1536,73.3514375829609,24.778060572110526,1.8705018449285775,95.0,81215,61143,20072,0,75.28535369082067,24.71464630917934,0.0,95.0,80508,61911,18597,0,76.90043225517961,23.09956774482039,0.0,92.20599195111043,,,,,,,,,80859,62530,18329,0,77.33214608145043,22.667853918549575,0.0,100.0,80246,60432,19814,0,75.30842658824116,24.691573411758842,0.0,99.0,80456,61933,18523,0,76.97747837327235,23.022521626727652,0.0,100.0,,,,,,,,
NM,Sierra,5930,2332,3473,125,39.32546374367622,58.566610455311974,2.1079258010118047,99.0,5822,2553,3269,0,43.850910340089314,56.14908965991068,0.0,98.0,5826,2456,3370,0,42.15585307243392,57.844146927566086,0.0,89.0,,,,,,,,,5807,2265,3542,0,39.0046495608748,60.9953504391252,0.0,100.0,5780,2127,3653,0,36.799307958477506,63.20069204152249,0.0,100.0,5806,2381,3425,0,41.0093007233896,58.9906992766104,0.0,100.0,,,,,,,,
NM,Socorro,7207,3384,3651,172,46.95434993756071,50.65908144859165,2.3865686138476483,95.0,7067,3702,3365,0,52.38432149426914,47.61567850573086,0.0,95.0,7088,3693,3395,0,52.10214446952596,47.89785553047404,0.0,88.0,,,,,,,,,6977,3722,3255,0,53.34671062061058,46.65328937938942,0.0,100.0,6913,3529,3384,0,51.04874873426877,48.95125126573123,0.0,99.0,7034,3983,3051,0,56.62496445834518,43.375035541654825,0.0,100.0,,,,,,,,
NM,Taos,16567,12038,4138,391,72.66252188084746,24.97736464055049,2.36011347860204,99.0,16306,12457,3849,0,76.395191953882,23.60480804611799,0.0,99.0,16184,12902,3282,0,79.72071181413742,20.27928818586258,0.0,97.0,,,,,,,,,16836,13121,3715,0,77.93418864338322,22.065811356616774,0.0,100.0,16779,12986,3793,0,77.3943620001192,22.605637999880805,0.0,100.0,16798,13427,3371,0,79.93213477794976,20.067865222050244,0.0,100.0,,,,,,,,
NM,Torrance,7160,2144,4880,136,29.944134078212294,68.15642458100558,1.899441340782123,99.0,7055,2455,4600,0,34.79801559177888,65.20198440822112,0.0,99.0,7021,2280,4741,0,32.47400655177325,67.52599344822676,0.0,95.0,,,,,,,,,7116,2344,4772,0,32.939853850477796,67.06014614952221,0.0,100.0,7083,2179,4904,0,30.763800649442324,69.23619935055767,0.0,100.0,7177,2323,4854,0,32.36728438066044,67.63271561933955,0.0,100.0,,,,,,,,
NM,Union,1663,378,1247,38,22.730006013229104,74.98496692723992,2.285027059530968,99.0,1628,397,1231,0,24.385749385749385,75.61425061425061,0.0,98.0,1589,464,1125,0,29.200755191944623,70.79924480805538,0.0,86.0,,,,,,,,,1771,383,1388,0,21.626199887069454,78.37380011293055,0.0,100.0,1722,399,1323,0,23.170731707317074,76.82926829268293,0.0,99.0,1745,401,1344,0,22.97994269340974,77.02005730659026,0.0,100.0,,,,,,,,
NM,Valencia,33193,13609,19057,527,40.99960835115838,57.41270749856897,1.5876841502726478,95.0,32667,14810,17857,0,45.33627207885634,54.66372792114365,0.0,95.0,32538,14417,18121,0,44.30819349683447,55.69180650316553,0.0,95.0,,,,,,,,,31627,14263,17364,0,45.09754323837228,54.902456761627725,0.0,100.0,31400,13344,18056,0,42.4968152866242,57.5031847133758,0.0,100.0,31630,15131,16499,0,47.83749604805564,52.16250395194436,0.0,100.00000000000001,,,,,,,,
NY,Albany,140381,87849,52532,0,62.57898148609855,37.42101851390146,0.0,96.0,139755,91603,48152,0,65.54541876855926,34.454581231440734,0.0,95.0,140392,93659,46733,0,66.71249074021311,33.28750925978689,0.0,94.0,,,,,,,,,150555,99474,51081,0,66.07153531931851,33.92846468068148,0.0,100.0,,,,,,,,,150368,100511,49857,0,66.84334432858054,33.15665567141945,0.0,100.0,,,,,,,,
NY,Allegany,18160,5058,13102,0,27.85242290748899,72.14757709251101,0.0,91.0,17841,5427,12414,0,30.418698503447118,69.58130149655288,0.0,90.0,17655,4144,13511,0,23.47210421976777,76.52789578023223,0.0,87.0,,,,,,,,,20183,6048,14135,0,29.965812812763215,70.03418718723678,0.0,100.0,,,,,,,,,20057,5623,14434,0,28.03509996509947,71.96490003490054,0.0,100.0,,,,,,,,
NY,Bronx,335927,244385,91542,0,72.74943663355431,27.250563366445686,0.0,95.0,319253,243972,75281,0,76.41964210203193,23.580357897968067,0.0,93.0,308345,235849,72496,0,76.48867340154698,23.51132659845303,0.0,77.35610767372337,,,,,,,,,423114,355374,67740,0,83.99013031948837,16.009869680511635,0.0,100.0,,,,,,,,,411004,351108,51043,8853,85.42690582086793,12.419100544033634,2.1539936350984417,100.0,,,,,,,,
NY,Brooklyn,770968,551633,219335,0,71.55069989934731,28.449300100652685,0.0,95.0,741227,558567,182660,0,75.35707684690385,24.64292315309615,0.0,94.0,725622,545785,179837,0,75.21615937774764,24.783840622252356,0.0,83.47889738638109,,,,,,,,,906082,703310,202772,0,77.62101001896076,22.378989981039243,0.0,100.0,,,,,,,,,880409,702452,177957,0,79.78700808374289,20.212991916257103,0.0,100.0,,,,,,,,
NY,Broome,84737,42093,42644,0,49.67487638221792,50.325123617782076,0.0,95.0,82470,43989,38481,0,53.33939614405239,46.66060385594762,0.0,93.0,83608,42266,41342,0,50.552578700602815,49.447421299397185,0.0,91.0,,,,,,,,,90793,47002,43791,0,51.76830812948134,48.23169187051865,0.0,100.0,,,,,,,,,88291,51127,37164,0,57.90737447757982,42.09262552242018,0.0,100.0,,,,,,,,
NY,Cattaraugus,32850,10914,21936,0,33.22374429223744,66.77625570776256,0.0,95.0,31859,11657,20202,0,36.589346809378824,63.41065319062117,0.0,95.0,31468,8507,22961,0,27.033812126604808,72.9661878733952,0.0,92.0,,,,,,,,,34034,11879,22155,0,34.90333196215549,65.09666803784451,0.0,100.0,,,,,,,,,33339,11157,22182,0,33.46531089714748,66.53468910285252,0.0,100.0,,,,,,,,
NY,Cayuga,35237,15278,19959,0,43.35783409484349,56.64216590515652,0.0,99.0,34351,15843,18508,0,46.12092806614073,53.87907193385928,0.0,97.0,34286,14399,19887,0,41.996733360555325,58.003266639444675,0.0,94.3028058099516,,,,,,,,,35991,16359,19632,0,45.4530299241477,54.5469700758523,0.0,100.0,,,,,,,,,34611,12679,21932,0,36.63286238479097,63.36713761520903,0.0,100.0,,,,,,,,
NY,Chautauqua,54854,21274,33580,0,38.78295110657382,61.21704889342618,0.0,95.0,53400,22615,30785,0,42.350187265917604,57.649812734082396,0.0,94.0,52841,16793,36048,0,31.780246399576086,68.21975360042391,0.0,91.0,,,,,,,,,57941,23088,34853,0,39.84743100740408,60.15256899259591,0.0,100.0,,,,,,,,,57088,21335,35753,0,37.372127242152466,62.627872757847534,0.0,100.0,,,,,,,,
NY,Chemung,36362,15032,21330,0,41.339860293713215,58.660139706286785,0.0,95.0,35302,15307,19995,0,43.360149566596796,56.639850433403204,0.0,93.0,35094,12823,22271,0,36.53900951729641,63.46099048270359,0.0,91.0,,,,,,,,,38558,16636,21922,0,43.14539135847295,56.85460864152705,0.0,100.0,,,,,,,,,38206,14812,23394,0,38.768779772810554,61.23122022718944,0.0,100.0,,,,,,,,
NY,Chenango,21895,7948,13947,0,36.300525234071706,63.6994747659283,0.0,95.0,21160,8405,12755,0,39.72117202268431,60.278827977315686,0.0,95.0,21404,7927,13477,0,37.035133619884135,62.96486638011587,0.0,95.0,,,,,,,,,21796,8300,13496,0,38.08038172141677,61.91961827858322,0.0,100.0,,,,,,,,,21241,9319,11922,0,43.87269902546961,56.12730097453039,0.0,100.0,,,,,,,,
NY,Clinton,34671,16930,17741,0,48.83043465720631,51.16956534279369,0.0,95.0,33749,18065,15684,0,53.52751192627929,46.472488073720704,0.0,95.0,34429,16488,17941,0,47.889860292195536,52.11013970780447,0.0,95.0,,,,,,,,,34878,18364,16514,0,52.65210161133093,47.34789838866907,0.0,100.0,,,,,,,,,35272,17212,18060,0,48.79791335903833,51.202086640961674,0.0,100.0,,,,,,,,
NY,Columbia,34935,20023,14912,0,57.31501359667954,42.68498640332045,0.0,99.0,34625,20966,13659,0,60.55162454873646,39.44837545126354,0.0,99.0,34954,19620,15334,0,56.13091491674772,43.86908508325227,0.0,99.0,,,,,,,,,34850,20386,14464,0,58.496413199426115,41.503586800573885,0.0,100.0,,,,,,,,,34175,21257,12918,0,62.20043891733723,37.79956108266276,0.0,100.0,,,,,,,,
NY,Cortland,21072,9842,11230,0,46.706529992406985,53.293470007593015,0.0,95.0,20547,10020,10527,0,48.76624324718937,51.233756752810635,0.0,95.0,20625,9585,11040,0,46.47272727272727,53.527272727272724,0.0,95.0,,,,,,,,,21159,10370,10789,0,49.00987759345905,50.99012240654095,0.0,100.0,,,,,,,,,20634,11082,9552,0,53.70747310264612,46.29252689735388,0.0,100.0,,,,,,,,
NY,Delaware,22190,8845,13345,0,39.86029743127535,60.13970256872465,0.0,95.0,21708,9455,12253,0,43.555371291689696,56.4446287083103,0.0,95.0,21892,8795,13097,0,40.17449296546683,59.82550703453317,0.0,95.0,,,,,,,,,22530,9143,13387,0,40.58144695960941,59.418553040390584,0.0,100.0,,,,,,,,,21451,9923,11528,0,46.258915668267214,53.74108433173279,0.0,100.0,,,,,,,,
NY,Dutchess,145102,75795,69307,0,52.23566870201651,47.76433129798349,0.0,95.0,142459,78744,63715,0,55.27485100976421,44.72514899023579,0.0,95.0,143063,76669,65792,602,53.591075260549545,45.98813110308046,0.42079363636999084,95.0,,,,,,,,,148315,81443,66872,0,54.912180157098064,45.087819842901936,0.0,100.0,,,,,,,,,140068,80583,59485,0,57.53134191963903,42.46865808036097,0.0,100.0,,,,,,,,
NY,Erie,439025,239712,199313,0,54.600990831957176,45.39900916804282,0.0,95.0,426937,244207,182730,0,57.19977420556195,42.800225794438056,0.0,94.0,422251,237119,185132,0,56.155935687541294,43.844064312458706,0.0,91.45735119632636,,,,,,,,,464822,267270,197552,0,57.49942988929095,42.50057011070905,0.0,100.0,,,,,,,,,450717,272706,178011,0,60.504928813423945,39.495071186576055,0.0,100.0,,,,,,,,
NY,Essex,18516,9222,9294,0,49.80557355800389,50.19442644199611,0.0,95.0,17761,9588,8173,0,53.983446877991106,46.016553122008894,0.0,95.0,18224,8716,9508,0,47.8270412642669,52.1729587357331,0.0,95.0,,,,,,,,,18932,9950,8982,0,52.55651806465244,47.443481935347556,0.0,100.0,,,,,,,,,19119,9275,9844,0,48.511951461896544,51.488048538103456,0.0,100.0,,,,,,,,
NY,Franklin,18846,8555,10291,0,45.394248116311154,54.605751883688846,0.0,95.0,18313,9075,9238,0,49.55496095669743,50.44503904330257,0.0,95.0,18672,8262,10410,0,44.24807197943444,55.75192802056556,0.0,95.0,,,,,,,,,18921,9253,9668,0,48.903334918873206,51.096665081126794,0.0,100.0,,,,,,,,,19221,8892,10329,0,46.26190104573123,53.738098954268764,0.0,100.0,,,,,,,,
NY,Fulton,23325,7453,15872,0,31.952840300107184,68.04715969989282,0.0,95.0,22187,8069,14118,0,36.36814350745932,63.63185649254067,0.0,95.0,22598,6799,15799,0,30.08673333923356,69.91326666076644,0.0,95.0,,,,,,,,,23309,7931,15378,0,34.02548371873525,65.97451628126475,0.0,100.0,,,,,,,,,23280,7470,15810,0,32.08762886597938,67.91237113402062,0.0,100.0,,,,,,,,
NY,Genesee,27678,9098,18580,0,32.870872172844855,67.12912782715514,0.0,95.0,26958,9460,17498,0,35.09162400771571,64.90837599228429,0.0,95.0,26452,7531,18921,0,28.47043701799486,71.52956298200515,0.0,93.0,,,,,,,,,28501,9625,18876,0,33.77074488614434,66.22925511385566,0.0,100.0,,,,,,,,,27593,8780,18813,0,31.81966440763962,68.1803355923604,0.0,100.0,,,,,,,,
NY,Greene,23999,9872,14127,0,41.135047293637236,58.86495270636276,0.0,99.0,23464,10542,12922,0,44.92840095465394,55.07159904534606,0.0,97.0,23793,9614,14179,0,40.40684234858992,59.59315765141008,0.0,96.0,,,,,,,,,24617,10346,14271,0,42.02786692123329,57.97213307876671,0.0,100.0,,,,,,,,,23603,11225,12378,0,47.55751387535483,52.44248612464517,0.0,100.0,,,,,,,,
NY,Hamilton,3347,1157,2190,0,34.56827009262026,65.43172990737975,0.0,95.0,3242,1228,2014,0,37.8778531770512,62.1221468229488,0.0,95.0,3303,1048,2255,0,31.72873145625189,68.2712685437481,0.0,95.0,,,,,,,,,3403,1178,2225,0,34.6165148398472,65.38348516015282,0.0,100.0,,,,,,,,,3426,1100,2326,0,32.10741389375365,67.89258610624636,0.0,100.0,,,,,,,,
NY,Herkimer,25904,8144,17760,0,31.43915997529339,68.56084002470661,0.0,92.0,24797,8622,16175,0,34.77033512118402,65.22966487881598,0.0,88.0,25063,7204,17859,0,28.74356621314288,71.25643378685712,0.0,87.0,,,,,,,,,28810,9939,18871,0,34.49843804234641,65.50156195765359,0.0,100.0,,,,,,,,,28427,11460,16967,0,40.31378618918634,59.68621381081366,0.0,100.0,,,,,,,,
NY,Jefferson,40665,15450,25215,0,37.99336038362228,62.006639616377726,0.0,95.0,39046,16628,22418,0,42.58566818624187,57.41433181375813,0.0,93.0,39028,12975,26053,0,33.24536230398688,66.75463769601312,0.0,91.13600491954493,,,,,,,,,42936,17307,25629,0,40.30883174958077,59.691168250419224,0.0,100.0,,,,,,,,,43479,15554,27925,0,35.773591848938565,64.22640815106143,0.0,100.0,,,,,,,,
NY,Lewis,11891,3105,8786,0,26.11218568665377,73.88781431334623,0.0,95.0,11196,3639,7557,0,32.502679528403,67.49732047159699,0.0,90.0,11657,2864,8793,0,24.568928540790942,75.43107145920905,0.0,91.0,,,,,,,,,12713,3823,8890,0,30.07158027216235,69.92841972783765,0.0,100.0,,,,,,,,,12822,3403,9419,0,26.540321322726562,73.45967867727343,0.0,100.0,,,,,,,,
NY,Livingston,30376,11894,18482,0,39.15591256254938,60.844087437450625,0.0,95.0,29672,12574,17098,0,42.376651388514425,57.62334861148558,0.0,95.0,29418,10102,19316,0,34.33952002175539,65.66047997824461,0.0,95.0,,,,,,,,,30659,12477,18182,0,40.69604357611142,59.30395642388858,0.0,100.0,,,,,,,,,29909,11746,18163,0,39.27245979471062,60.72754020528938,0.0,100.0,,,,,,,,
NY,Madison,32179,13853,18326,0,43.04981509680226,56.950184903197744,0.0,95.0,31442,14363,17079,0,45.68093632720565,54.31906367279436,0.0,95.0,31897,13852,18045,0,43.42728156252939,56.572718437470606,0.0,94.0,,,,,,,,,33214,14805,18409,0,44.57457698560848,55.42542301439152,0.0,100.0,,,,,,,,,32714,15669,17045,0,47.896924863972615,52.103075136027385,0.0,100.0,,,,,,,,
NY,Manhattan,585252,482124,103128,0,82.37887269073835,17.621127309261652,0.0,99.0,572175,475119,97056,0,83.03735745182856,16.96264254817145,0.0,96.0,554737,457407,97330,0,82.45474882692159,17.545251173078412,0.0,97.00977166557833,,,,,,,,,688225,603040,85185,0,87.6225071742526,12.377492825747394,0.0,100.0,,,,,,,,,664817,575685,89132,0,86.59300228483929,13.406997715160712,0.0,99.7390747140929,,,,,,,,
NY,Monroe,346883,205120,141763,0,59.13232992103966,40.86767007896034,0.0,95.0,341114,204193,136921,0,59.86063310213008,40.13936689786992,0.0,95.0,336634,204276,132358,0,60.68192755336656,39.31807244663344,0.0,90.0,,,,,,,,,371407,225746,145661,0,60.78129922160864,39.21870077839136,0.0,100.0,,,,,,,,,357718,212931,144787,0,59.5248212278946,40.4751787721054,0.0,100.0,,,,,,,,
NY,Montgomery,19978,7049,12929,0,35.28381219341276,64.71618780658724,0.0,95.0,19028,7949,11079,0,41.775278536893,58.224721463107,0.0,94.0,19325,7467,11858,0,38.63906856403622,61.36093143596377,0.0,92.98106080206985,,,,,,,,,20722,7977,12745,0,38.49531898465399,61.50468101534601,0.0,100.0,,,,,,,,,20503,9129,11374,0,44.5251914353997,55.474808564600295,0.0,100.0,,,,,,,,
NY,Nassau,688416,328950,359466,0,47.78360758611072,52.21639241388928,0.0,95.0,672988,335365,337623,0,49.832240693741944,50.16775930625806,0.0,95.0,670773,331244,339529,0,49.38242892901175,50.61757107098824,0.0,92.8315361530652,,,,,,,,,723220,396504,326716,0,54.82481126075053,45.175188739249464,0.0,100.0,,,,,,,,,671830,373117,298713,0,55.537412738341544,44.462587261658456,0.0,99.99999999999999,,,,,,,,
NY,Niagara,98981,41825,57156,0,42.255584405087845,57.744415594912155,0.0,95.0,95557,43079,52478,0,45.08199294661825,54.91800705338176,0.0,95.0,93117,39667,53450,0,42.5990957612466,57.40090423875339,0.0,91.89186722080822,,,,,,,,,102097,46029,56068,0,45.08359697150749,54.91640302849251,0.0,100.0,,,,,,,,,97658,45582,52076,0,46.675131581642056,53.32486841835794,0.0,100.0,,,,,,,,
NY,Oneida,96423,37640,58783,0,39.036329506445554,60.963670493554446,0.0,95.0,92522,40086,52436,0,43.32591167506107,56.67408832493893,0.0,95.0,93446,36319,57127,0,38.866297112771015,61.13370288722899,0.0,92.65777026303962,,,,,,,,,99833,41973,57860,0,42.043212164314404,57.956787835685596,0.0,100.0,,,,,,,,,99604,48959,50645,0,49.1536484478535,50.846351552146494,0.0,100.0,,,,,,,,
NY,Onondaga,218232,127387,90845,0,58.37228270831042,41.62771729168958,0.0,95.0,214806,129011,85795,0,60.05930933027942,39.94069066972059,0.0,95.0,217484,128577,88907,0,59.12021114196906,40.879788858030935,0.0,93.0,,,,,,,,,230706,138991,91715,0,60.2459407210909,39.75405927890909,0.0,100.0,,,,,,,,,224614,110541,114073,0,49.21376227661678,50.78623772338323,0.0,100.0,,,,,,,,
